Year,Month,Day,Temperature,Humidity,Wind
2009,6,1,20.000,59.000,11.963
2009,6,2,21.600,38.000,14.244
2009,6,3,22.100,46.000,17.448
2009,6,4,20.600,63.000,10.662
2009,6,5,18.500,80.000,12.744
2009,6,6,18.500,60.000,15.646
2009,6,7,18.300,61.000,13.467
2009,6,8,18.100,75.000,17.775
2009,6,9,19.700,43.000,17.398
2009,6,10,21.200,56.000,16.067
2009,6,11,21.900,53.000,12.248
2009,6,12,21.800,62.000,15.894
2009,6,13,25.600,36.000,17.300
2009,6,14,25.800,40.000,11.217
2009,6,15,22.700,62.000,17.369
2009,6,16,23.900,59.000,11.713
2009,6,17,25.200,46.000,6.654
2009,6,18,25.700,39.000,7.929
2009,6,19,25.000,51.000,9.452
2009,6,20,20.500,72.000,18.560
2009,6,21,19.700,64.000,16.056
2009,6,22,20.000,65.000,10.944
2009,6,23,20.400,66.000,15.373
2009,6,24,21.000,75.000,17.542
2009,6,25,21.800,68.000,11.408
2009,6,26,23.900,50.000,10.385
2009,6,27,22.800,58.000,19.046
2009,6,28,23.300,70.000,11.708
2009,6,29,26.900,41.000,9.450
2009,6,30,28.400,34.000,11.629
2009,7,1,29.100,32.000,12.540
2009,7,2,26.700,39.000,10.740
2009,7,3,25.600,54.000,10.150
2009,7,4,26.400,50.000,9.562
2009,7,5,25.300,58.000,10.213
2009,7,6,24.400,58.000,9.110
2009,7,7,21.500,66.000,10.398
2009,7,8,19.300,70.000,5.519
2009,7,9,17.700,85.000,8.492
2009,7,10,19.200,82.000,8.825
2009,7,11,19.900,80.000,10.519
2009,7,12,22.800,80.000,16.990
2009,7,13,24.200,66.000,10.088
2009,7,14,23.100,77.000,15.696
2009,7,15,23.400,75.000,6.175
2009,7,16,23.400,76.000,9.133
2009,7,17,21.400,77.000,10.031
2009,7,18,20.100,39.000,17.948
2009,7,19,21.100,64.000,12.365
2009,7,20,22.800,68.000,16.256
2009,7,21,23.400,65.000,14.627
2009,7,22,24.200,72.000,10.537
2009,7,23,28.900,44.000,17.967
2009,7,24,26.600,48.000,10.919
2009,7,25,23.100,67.000,15.327
2009,7,26,23.300,71.000,16.213
2009,7,27,23.900,67.000,13.185
2009,7,28,24.200,61.000,14.125
2009,7,29,24.800,65.000,12.671
2009,7,30,25.200,70.000,13.685
2009,7,31,23.900,69.000,18.558
2009,8,1,23.600,75.000,15.104
2009,8,2,22.100,66.000,12.267
2009,8,3,21.500,61.000,6.785
2009,8,4,23.400,64.000,12.240
2009,8,5,25.600,63.000,17.383
2009,8,6,26.300,48.000,12.550
2009,8,7,25.300,60.000,12.227
2009,8,8,24.900,61.000,13.246
2009,8,9,23.200,65.000,11.604
2009,8,10,22.000,75.000,10.702
2009,8,11,24.400,60.000,12.071
2009,8,12,25.400,52.000,12.017
2009,8,13,26.400,45.000,19.262
2009,8,14,28.500,37.000,14.442
2009,8,15,27.100,48.000,10.540
2009,8,16,25.900,62.000,8.938
2009,8,17,29.700,31.000,18.200
2009,8,18,29.600,28.000,19.338
2009,8,19,30.500,19.000,11.929
2009,8,20,28.600,30.000,9.279
2009,8,21,26.300,58.000,8.517
2009,8,22,24.600,72.000,9.017
2009,8,23,25.700,61.000,12.144
2009,8,24,25.900,67.000,10.790
2009,8,25,23.500,79.000,13.775
2009,8,26,24.000,68.000,11.190
2009,8,27,25.600,61.000,6.825
2009,8,28,26.000,56.000,13.960
2009,8,29,22.600,71.000,16.106
2009,8,30,22.600,67.000,8.315
2009,8,31,22.400,78.000,10.121
2009,9,1,23.600,76.000,13.342
2009,9,2,23.400,80.000,11.138
2009,9,3,23.000,73.000,10.608
2009,9,4,21.800,73.000,9.360
2009,9,5,19.800,61.000,13.877
2009,9,6,21.100,66.000,6.929
2009,9,7,21.200,67.000,7.708
2009,9,8,21.200,68.000,9.246
2009,9,9,22.200,51.000,10.285
2009,9,10,23.400,45.000,13.206
2009,9,11,23.100,47.000,10.481
2009,9,12,22.300,51.000,9.981
2009,9,13,20.700,64.000,10.944
2009,9,14,18.600,72.000,15.985
2009,9,15,14.200,73.000,16.023
2009,9,16,17.600,54.000,16.910
2009,9,17,18.500,67.000,14.440
2009,9,18,17.000,72.000,17.894
2009,9,19,16.400,66.000,9.569
2009,9,20,17.600,69.000,13.194
2009,9,21,18.900,58.000,13.558
2009,9,22,20.900,52.000,22.304
2009,9,23,20.600,60.000,19.940
2009,9,24,22.500,45.000,15.308
2009,9,25,21.200,64.000,11.602
2009,9,26,20.500,60.000,8.721
2009,9,27,19.500,68.000,17.935
2009,9,28,19.100,64.000,17.383
2009,9,29,19.900,55.000,13.896
2009,9,30,19.900,56.000,9.746
2009,10,1,21.000,55.000,15.660
2009,10,2,18.800,70.000,15.608
2009,10,3,17.700,66.000,15.198
2009,10,4,18.900,70.000,14.660
2009,10,5,20.500,75.000,17.958
2009,10,6,21.300,67.000,12.971
2009,10,7,22.100,57.000,7.375
2009,10,8,22.600,54.000,17.244
2009,10,9,19.200,79.000,7.008
2009,10,10,18.300,84.000,6.085
2009,10,11,19.000,68.000,11.848
2009,10,12,18.000,72.000,17.008
2009,10,13,17.500,59.000,18.831
2009,10,14,17.100,57.000,9.635
2009,10,15,13.300,51.000,13.979
2009,10,16,12.300,35.000,14.235
2009,10,17,13.500,41.000,15.704
2009,10,18,12.700,44.000,16.617
2009,10,19,12.900,68.000,10.856
2009,10,20,14.400,86.000,25.658
2009,10,21,14.500,76.000,15.521
2009,10,22,12.300,75.000,20.835
2009,10,23,14.700,58.000,15.540
2009,10,24,16.900,71.000,10.635
2009,10,25,19.000,70.000,7.477
2009,10,26,16.500,90.000,8.040
2009,10,27,16.000,85.000,5.833
2009,10,28,16.000,89.000,9.073
2009,10,29,17.300,79.000,17.735
2009,10,30,16.900,70.000,10.910
2009,10,31,15.700,86.000,5.302
2009,11,1,16.800,82.000,16.438
2009,11,2,14.700,66.000,14.473
2009,11,3,14.200,54.000,21.271
2009,11,4,14.100,50.000,10.840
2009,11,5,10.800,52.000,12.550
2009,11,6,9.400,63.000,19.133
2009,11,7,10.600,64.000,13.769
2009,11,8,7.800,63.000,14.794
2009,11,9,9.000,46.000,20.915
2009,11,10,8.700,41.000,17.475
2009,11,11,11.700,68.000,8.112
2009,11,12,13.900,67.000,19.123
2009,11,13,14.700,69.000,13.635
2009,11,14,15.800,71.000,16.017
2009,11,15,18.300,44.000,17.213
2009,11,16,20.300,31.000,20.235
2009,11,17,17.800,57.000,7.977
2009,11,18,14.300,74.000,9.704
2009,11,19,13.300,83.000,11.646
2009,11,20,13.200,85.000,10.633
2009,11,21,13.100,86.000,15.975
2009,11,22,13.600,72.000,13.044
2009,11,23,11.700,58.000,19.010
2009,11,24,12.100,60.000,21.410
2009,11,25,13.500,60.000,18.704
2009,11,26,13.300,60.000,17.123
2009,11,27,11.500,73.000,13.779
2009,11,28,10.200,64.000,17.679
2009,11,29,9.900,75.000,25.427
2009,11,30,5.700,71.000,15.671
2009,12,1,6.600,61.000,20.008
2009,12,2,9.500,69.000,14.062
2009,12,3,10.500,76.000,19.573
2009,12,4,9.100,71.000,25.421
2009,12,5,9.200,70.000,20.983
2009,12,6,12.600,63.000,22.477
2009,12,7,13.000,61.000,13.979
2009,12,8,12.200,62.000,11.054
2009,12,9,11.400,63.000,10.929
2009,12,10,14.300,51.000,14.312
2009,12,11,12.500,55.000,11.721
2009,12,12,8.500,72.000,8.969
2009,12,13,4.200,73.000,16.469
2009,12,14,5.000,65.000,31.029
2009,12,15,1.700,71.000,36.504
2009,12,16,1.000,63.000,25.877
2009,12,17,1.600,74.000,17.027
2009,12,18,1.300,63.000,19.869
2009,12,19,1.800,37.000,26.129
2009,12,20,0.900,42.000,25.827
2009,12,21,5.500,81.000,30.404
2009,12,22,10.900,85.000,28.242
2009,12,23,10.200,78.000,22.002
2009,12,24,12.400,82.000,23.773
2009,12,25,9.500,71.000,13.750
2009,12,26,6.700,89.000,17.348
2009,12,27,6.700,74.000,16.496
2009,12,28,10.300,57.000,21.796
2009,12,29,15.100,67.000,23.015
2009,12,30,15.100,61.000,21.100
2009,12,31,11.600,62.000,22.021
2010,1,1,7.400,55.000,20.490
2010,1,2,5.700,75.000,17.938
2010,1,3,7.500,84.000,10.256
2010,1,4,7.300,89.000,11.517
2010,1,5,7.200,95.000,14.931
2010,1,6,4.000,66.000,12.256
2010,1,7,2.800,79.000,32.060
2010,1,8,1.700,78.000,25.429
2010,1,9,0.000,50.000,28.565
2010,1,10,4.100,60.000,20.029
2010,1,11,2.000,61.000,17.181
2010,1,12,3.000,77.000,18.100
2010,1,13,6.900,68.000,18.769
2010,1,14,8.300,84.000,22.415
2010,1,15,8.900,58.000,19.558
2010,1,16,9.700,60.000,15.062
2010,1,17,9.500,86.000,6.906
2010,1,18,8.100,95.000,7.123
2010,1,19,7.900,96.000,5.723
2010,1,20,8.600,92.000,8.010
2010,1,21,8.000,68.000,18.225
2010,1,22,7.700,73.000,16.571
2010,1,23,7.000,86.000,13.615
2010,1,24,8.400,84.000,12.940
2010,1,25,6.000,88.000,13.367
2010,1,26,5.100,64.000,23.485
2010,1,27,4.000,66.000,21.296
2010,1,28,2.400,63.000,40.421
2010,1,29,5.300,74.000,19.558
2010,1,30,6.200,64.000,20.558
2010,1,31,3.600,79.000,14.373
2010,2,1,4.000,74.000,12.569
2010,2,2,5.000,69.000,10.923
2010,2,3,6.700,64.000,20.052
2010,2,4,7.700,88.000,13.740
2010,2,5,10.100,65.000,17.658
2010,2,6,9.400,58.000,13.733
2010,2,7,8.900,64.000,14.596
2010,2,8,7.400,87.000,13.402
2010,2,9,5.000,90.000,19.154
2010,2,10,3.700,64.000,15.540
2010,2,11,0.100,35.000,23.387
2010,2,12,1.300,45.000,19.894
2010,2,13,1.900,74.000,11.463
2010,2,14,1.100,62.000,19.875
2010,2,15,2.200,78.000,19.981
2010,2,16,6.300,93.000,25.725
2010,2,17,9.000,88.000,15.373
2010,2,18,8.800,78.000,13.721
2010,2,19,7.000,85.000,21.256
2010,2,20,6.000,63.000,13.912
2010,2,21,6.700,68.000,17.342
2010,2,22,9.600,72.000,22.844
2010,2,23,11.900,57.000,17.046
2010,2,24,11.700,49.000,14.629
2010,2,25,13.600,50.000,26.281
2010,2,26,12.000,44.000,15.317
2010,2,27,10.400,74.000,7.419
2010,2,28,11.900,58.000,14.167
2010,3,1,11.200,56.000,15.250
2010,3,2,10.300,65.000,18.396
2010,3,3,6.900,82.000,35.075
2010,3,4,8.500,78.000,14.475
2010,3,5,7.900,67.000,12.062
2010,3,6,6.300,39.000,13.460
2010,3,7,4.800,69.000,11.079
2010,3,8,2.800,94.000,34.554
2010,3,9,2.100,64.000,25.565
2010,3,10,1.400,53.000,12.510
2010,3,11,2.500,59.000,15.560
2010,3,12,2.900,82.000,7.423
2010,3,13,5.600,63.000,16.456
2010,3,14,7.500,49.000,21.767
2010,3,15,7.200,61.000,21.548
2010,3,16,9.400,57.000,16.692
2010,3,17,10.000,51.000,15.158
2010,3,18,9.900,67.000,12.669
2010,3,19,11.400,71.000,12.787
2010,3,20,16.100,57.000,18.787
2010,3,21,13.100,73.000,12.844
2010,3,22,11.300,95.000,5.269
2010,3,23,12.200,87.000,11.419
2010,3,24,10.200,93.000,6.219
2010,3,25,10.700,93.000,13.933
2010,3,26,12.400,54.000,17.358
2010,3,27,12.500,44.000,15.742
2010,3,28,12.300,62.000,16.558
2010,3,29,10.800,74.000,17.300
2010,3,30,11.900,55.000,17.354
2010,3,31,11.100,52.000,19.156
2010,4,1,9.400,70.000,16.254
2010,4,2,10.500,65.000,18.306
2010,4,3,11.700,69.000,16.360
2010,4,4,8.600,82.000,14.842
2010,4,5,9.300,82.000,11.715
2010,4,6,10.700,68.000,12.017
2010,4,7,9.800,78.000,19.177
2010,4,8,9.700,68.000,11.344
2010,4,9,13.800,49.000,13.460
2010,4,10,14.900,44.000,14.946
2010,4,11,14.500,45.000,18.152
2010,4,12,8.500,84.000,17.110
2010,4,13,8.400,75.000,8.246
2010,4,14,9.900,60.000,9.904
2010,4,15,11.600,53.000,10.704
2010,4,16,11.700,57.000,7.985
2010,4,17,12.800,53.000,8.817
2010,4,18,11.600,62.000,12.744
2010,4,19,13.700,72.000,18.260
2010,4,20,16.200,58.000,11.992
2010,4,21,16.600,54.000,13.994
2010,4,22,14.200,61.000,9.690
2010,4,23,14.100,64.000,16.490
2010,4,24,16.800,63.000,8.235
2010,4,25,17.700,56.000,14.787
2010,4,26,19.100,52.000,15.785
2010,4,27,18.300,48.000,9.835
2010,4,28,18.300,40.000,15.983
2010,4,29,16.700,57.000,17.421
2010,4,30,15.700,73.000,8.235
2010,5,1,14.900,84.000,8.190
2010,5,2,14.200,81.000,16.123
2010,5,3,7.900,95.000,23.140
2010,5,4,6.400,91.000,14.371
2010,5,5,9.500,67.000,19.854
2010,5,6,9.400,76.000,9.869
2010,5,7,11.100,80.000,13.438
2010,5,8,13.300,75.000,15.569
2010,5,9,13.900,80.000,17.700
2010,5,10,16.300,61.000,14.515
2010,5,11,15.700,58.000,17.648
2010,5,12,13.000,82.000,9.531
2010,5,13,11.100,87.000,12.902
2010,5,14,8.500,86.000,12.377
2010,5,15,11.100,66.000,16.494
2010,5,16,12.500,61.000,15.317
2010,5,17,12.900,65.000,17.469
2010,5,18,15.600,57.000,13.996
2010,5,19,15.700,63.000,14.675
2010,5,20,16.400,63.000,15.008
2010,5,21,19.300,42.000,19.198
2010,5,22,18.700,50.000,10.312
2010,5,23,18.600,56.000,9.181
2010,5,24,19.100,41.000,22.175
2010,5,25,18.500,47.000,22.575
2010,5,26,19.500,55.000,12.492
2010,5,27,18.100,64.000,11.517
2010,5,28,17.600,63.000,11.235
2010,5,29,18.300,64.000,13.002
2010,5,30,19.300,63.000,9.254
2010,5,31,20.400,58.000,13.021
2010,6,1,18.500,73.000,6.590
2010,6,2,17.600,83.000,8.885
2010,6,3,19.300,69.000,13.071
2010,6,4,21.000,61.000,10.085
2010,6,5,22.600,47.000,15.427
2010,6,6,18.200,65.000,11.569
2010,6,7,18.100,79.000,14.608
2010,6,8,19.900,77.000,13.448
2010,6,9,17.600,92.000,7.002
2010,6,10,17.900,87.000,18.131
2010,6,11,16.700,84.000,9.733
2010,6,12,18.800,71.000,7.571
2010,6,13,19.700,67.000,10.152
2010,6,14,17.900,73.000,6.683
2010,6,15,15.000,78.000,12.760
2010,6,16,16.500,58.000,24.471
2010,6,17,16.400,68.000,15.371
2010,6,18,18.600,63.000,18.031
2010,6,19,17.800,73.000,13.171
2010,6,20,17.000,64.000,13.673
2010,6,21,16.300,53.000,17.627
2010,6,22,17.200,69.000,10.381
2010,6,23,18.400,72.000,15.067
2010,6,24,21.600,40.000,12.508
2010,6,25,23.300,35.000,12.919
2010,6,26,23.900,35.000,17.035
2010,6,27,25.200,35.000,12.804
2010,6,28,25.600,39.000,16.579
2010,6,29,25.400,43.000,10.854
2010,6,30,25.100,43.000,13.273
2010,7,1,26.200,37.000,13.504
2010,7,2,25.500,38.000,14.290
2010,7,3,24.200,62.000,7.419
2010,7,4,24.900,53.000,11.125
2010,7,5,25.700,54.000,9.523
2010,7,6,24.000,61.000,8.185
2010,7,7,24.400,62.000,14.433
2010,7,8,26.200,47.000,16.133
2010,7,9,25.800,54.000,12.431
2010,7,10,24.400,66.000,7.569
2010,7,11,27.600,37.000,12.921
2010,7,12,27.400,39.000,17.071
2010,7,13,26.400,51.000,9.031
2010,7,14,25.200,66.000,10.952
2010,7,15,24.500,66.000,8.088
2010,7,16,25.300,63.000,7.190
2010,7,17,25.300,65.000,11.327
2010,7,18,24.100,69.000,15.871
2010,7,19,24.400,70.000,12.398
2010,7,20,26.000,62.000,12.975
2010,7,21,25.600,54.000,10.673
2010,7,22,23.400,71.000,11.235
2010,7,23,22.200,66.000,12.694
2010,7,24,22.000,55.000,12.292
2010,7,25,22.700,66.000,9.731
2010,7,26,23.300,62.000,11.571
2010,7,27,24.200,57.000,19.954
2010,7,28,24.900,57.000,20.833
2010,7,29,23.100,77.000,14.446
2010,7,30,20.600,84.000,15.527
2010,7,31,22.700,75.000,14.469
2010,8,1,23.600,71.000,17.167
2010,8,2,22.800,74.000,11.367
2010,8,3,22.000,63.000,10.181
2010,8,4,21.500,67.000,14.394
2010,8,5,21.300,70.000,15.719
2010,8,6,21.100,68.000,15.906
2010,8,7,23.100,69.000,16.502
2010,8,8,24.600,55.000,16.379
2010,8,9,25.400,58.000,13.931
2010,8,10,22.700,79.000,7.552
2010,8,11,24.100,64.000,6.515
2010,8,12,22.300,63.000,13.425
2010,8,13,19.400,69.000,16.044
2010,8,14,18.500,73.000,14.485
2010,8,15,20.100,57.000,13.896
2010,8,16,19.400,67.000,11.931
2010,8,17,21.800,76.000,13.327
2010,8,18,23.200,73.000,17.258
2010,8,19,22.000,74.000,7.923
2010,8,20,23.700,70.000,6.350
2010,8,21,27.700,49.000,17.529
2010,8,22,27.800,46.000,22.283
2010,8,23,24.600,72.000,14.481
2010,8,24,24.700,71.000,9.700
2010,8,25,25.600,58.000,17.783
2010,8,26,26.400,57.000,17.950
2010,8,27,26.800,60.000,14.831
2010,8,28,23.400,58.000,14.971
2010,8,29,22.400,61.000,16.723
2010,8,30,21.300,61.000,13.608
2010,8,31,20.800,65.000,16.175
2010,9,1,20.300,76.000,12.821
2010,9,2,21.400,67.000,6.665
2010,9,3,23.400,58.000,14.169
2010,9,4,23.700,64.000,17.260
2010,9,5,23.300,72.000,13.992
2010,9,6,23.000,73.000,19.356
2010,9,7,22.100,72.000,18.156
2010,9,8,19.600,50.000,10.679
2010,9,9,19.600,67.000,10.483
2010,9,10,20.300,69.000,9.494
2010,9,11,21.400,63.000,18.035
2010,9,12,22.500,65.000,14.600
2010,9,13,22.200,57.000,12.433
2010,9,14,20.900,73.000,10.704
2010,9,15,22.100,66.000,20.417
2010,9,16,22.000,73.000,12.806
2010,9,17,17.400,94.000,17.083
2010,9,18,15.800,90.000,15.727
2010,9,19,18.400,55.000,14.767
2010,9,20,18.300,83.000,10.204
2010,9,21,17.600,91.000,10.319
2010,9,22,19.000,82.000,7.871
2010,9,23,19.700,86.000,14.083
2010,9,24,18.400,77.000,15.398
2010,9,25,16.800,60.000,15.523
2010,9,26,15.100,65.000,15.577
2010,9,27,15.300,63.000,11.956
2010,9,28,15.400,69.000,10.800
2010,9,29,17.200,63.000,7.138
2010,9,30,17.900,68.000,8.210
2010,10,1,17.600,79.000,10.542
2010,10,2,18.700,82.000,6.317
2010,10,3,19.500,84.000,11.173
2010,10,4,19.100,57.000,15.515
2010,10,5,18.100,55.000,16.052
2010,10,6,19.100,71.000,16.908
2010,10,7,18.700,79.000,21.660
2010,10,8,19.300,87.000,16.867
2010,10,9,19.600,86.000,16.267
2010,10,10,15.400,88.000,23.108
2010,10,11,15.200,87.000,22.535
2010,10,12,14.300,84.000,41.683
2010,10,13,14.700,78.000,22.040
2010,10,14,14.300,78.000,10.438
2010,10,15,13.200,69.000,18.312
2010,10,16,11.700,69.000,18.825
2010,10,17,12.500,54.000,19.558
2010,10,18,11.300,48.000,21.625
2010,10,19,10.900,46.000,22.090
2010,10,20,12.100,64.000,12.723
2010,10,21,12.900,74.000,12.858
2010,10,22,14.400,77.000,10.573
2010,10,23,15.500,75.000,16.494
2010,10,24,15.100,70.000,17.175
2010,10,25,11.000,37.000,20.096
2010,10,26,10.800,35.000,22.438
2010,10,27,14.100,33.000,20.387
2010,10,28,15.600,40.000,9.498
2010,10,29,14.800,81.000,19.046
2010,10,30,13.700,69.000,20.825
2010,10,31,13.800,72.000,21.033
2010,11,1,11.900,67.000,17.983
2010,11,2,14.200,56.000,23.031
2010,11,3,15.000,55.000,16.498
2010,11,4,16.900,57.000,10.623
2010,11,5,14.600,76.000,9.504
2010,11,6,15.500,66.000,15.325
2010,11,7,12.500,64.000,11.752
2010,11,8,7.900,65.000,21.531
2010,11,9,10.700,59.000,17.056
2010,11,10,10.800,53.000,19.265
2010,11,11,10.000,52.000,17.283
2010,11,12,13.600,59.000,21.046
2010,11,13,15.000,59.000,19.402
2010,11,14,13.700,83.000,14.256
2010,11,15,10.900,64.000,16.325
2010,11,16,9.700,54.000,25.129
2010,11,17,7.500,65.000,21.352
2010,11,18,8.600,64.000,13.954
2010,11,19,8.600,63.000,14.246
2010,11,20,8.700,76.000,18.273
2010,11,21,7.900,69.000,17.048
2010,11,22,7.700,66.000,24.963
2010,11,23,7.400,63.000,22.373
2010,11,24,7.000,61.000,17.869
2010,11,25,6.100,61.000,18.994
2010,11,26,5.700,54.000,21.306
2010,11,27,6.000,57.000,15.404
2010,11,28,6.100,50.000,21.700
2010,11,29,4.900,66.000,18.673
2010,11,30,6.500,93.000,23.137
2010,12,1,6.200,74.000,13.162
2010,12,2,4.300,62.000,9.675
2010,12,3,3.600,58.000,15.067
2010,12,4,4.200,57.000,20.040
2010,12,5,8.300,72.000,23.467
2010,12,6,14.200,63.000,23.923
2010,12,7,16.200,54.000,25.317
2010,12,8,15.700,60.000,27.304
2010,12,9,12.100,85.000,11.969
2010,12,10,9.700,81.000,11.319
2010,12,11,10.300,52.000,19.502
2010,12,12,12.400,34.000,15.925
2010,12,13,8.300,74.000,9.148
2010,12,14,6.500,65.000,10.692
2010,12,15,3.600,34.000,22.919
2010,12,16,2.300,34.000,24.575
2010,12,17,3.200,58.000,13.769
2010,12,18,4.900,65.000,9.235
2010,12,19,9.000,61.000,10.283
2010,12,20,8.100,56.000,16.923
2010,12,21,8.600,89.000,14.858
2010,12,22,10.400,96.000,11.675
2010,12,23,9.700,89.000,17.779
2010,12,24,5.400,65.000,26.825
2010,12,25,3.800,34.000,29.667
2010,12,26,2.900,28.000,28.633
2010,12,27,6.000,50.000,16.269
2010,12,28,7.500,67.000,9.269
2010,12,29,8.300,84.000,7.633
2010,12,30,9.000,93.000,14.575
2010,12,31,8.300,96.000,12.069
2011,1,1,8.400,89.000,7.131
2011,1,2,7.700,79.000,13.902
2011,1,3,4.400,68.000,22.635
2011,1,4,4.300,70.000,13.508
2011,1,5,7.900,83.000,10.179
2011,1,6,12.600,63.000,18.654
2011,1,7,13.500,63.000,16.117
2011,1,8,12.500,55.000,16.988
2011,1,9,11.700,69.000,13.015
2011,1,10,8.400,74.000,12.677
2011,1,11,9.200,65.000,9.844
2011,1,12,10.400,62.000,11.412
2011,1,13,11.600,65.000,15.250
2011,1,14,12.700,59.000,20.344
2011,1,15,11.500,63.000,18.333
2011,1,16,9.900,73.000,9.298
2011,1,17,7.600,89.000,6.252
2011,1,18,9.900,66.000,6.783
2011,1,19,9.500,76.000,9.119
2011,1,20,6.600,78.000,16.365
2011,1,21,3.000,29.000,17.690
2011,1,22,1.800,47.000,11.804
2011,1,23,1.200,48.000,18.419
2011,1,24,2.600,46.000,17.686
2011,1,25,3.400,42.000,nan
2011,1,26,4.100,62.000,nan
2011,1,27,5.200,77.000,nan
2011,1,28,6.700,82.000,22.073
2011,1,31,5.800,72.000,15.625
2011,2,1,6.100,57.000,29.537
2011,2,2,7.300,38.000,38.292
2011,2,3,8.700,36.000,28.498
2011,2,4,10.000,50.000,20.817
2011,2,5,12.400,47.000,16.031
2011,2,6,14.700,27.000,8.737
2011,2,7,9.800,64.000,5.069
2011,2,8,7.200,82.000,5.821
2011,2,9,8.000,73.000,11.433
2011,2,10,8.200,77.000,10.871
2011,2,11,8.000,82.000,17.129
2011,2,12,8.700,76.000,14.279
2011,2,13,9.600,68.000,15.906
2011,2,14,7.900,71.000,11.131
2011,2,15,6.800,61.000,14.608
2011,2,16,7.600,65.000,21.617
2011,2,17,5.800,86.000,16.494
2011,2,18,8.700,59.000,19.127
2011,2,19,9.800,59.000,16.673
2011,2,20,9.300,77.000,9.808
2011,2,21,9.100,68.000,14.721
2011,2,22,10.300,68.000,12.254
2011,2,23,10.000,80.000,10.275
2011,2,24,10.500,76.000,11.073
2011,2,25,12.200,61.000,18.323
2011,2,26,10.400,78.000,15.919
2011,2,27,9.500,61.000,11.412
2011,2,28,6.400,53.000,16.027
2011,3,1,7.200,53.000,14.767
2011,3,2,7.300,66.000,9.698
2011,3,3,3.700,92.000,16.725
2011,3,4,6.600,79.000,24.610
2011,3,5,8.900,68.000,15.896
2011,3,6,10.800,45.000,16.904
2011,3,7,10.000,59.000,14.858
2011,3,8,8.100,79.000,23.950
2011,3,9,7.900,73.000,11.671
2011,3,10,10.000,67.000,11.671
2011,3,11,8.700,75.000,12.029
2011,3,12,9.700,95.000,21.385
2011,3,13,11.200,80.000,12.796
2011,3,14,10.100,94.000,25.392
2011,3,15,10.100,96.000,18.350
2011,3,16,9.400,90.000,9.794
2011,3,17,11.600,70.000,12.033
2011,3,18,12.600,55.000,23.258
2011,3,19,11.700,65.000,13.440
2011,3,20,10.800,62.000,9.927
2011,3,21,10.900,59.000,7.071
2011,3,22,8.600,71.000,22.090
2011,3,23,9.500,60.000,23.881
2011,3,24,10.200,69.000,17.527
2011,3,25,10.500,77.000,10.032
2011,3,26,11.400,80.000,13.925
2011,3,27,12.300,80.000,12.125
2011,3,28,11.800,65.000,15.508
2011,3,29,12.500,64.000,8.708
2011,3,30,11.600,75.000,10.467
2011,3,31,14.500,63.000,13.098
2011,4,1,16.800,55.000,13.954
2011,4,2,16.000,50.000,24.652
2011,4,3,14.600,67.000,17.265
2011,4,4,14.800,75.000,8.177
2011,4,5,16.800,62.000,9.096
2011,4,6,16.400,62.000,8.606
2011,4,7,17.500,45.000,12.362
2011,4,8,22.100,27.000,22.721
2011,4,9,21.400,32.000,11.004
2011,4,10,19.400,47.000,14.990
2011,4,11,17.000,54.000,18.385
2011,4,12,15.700,63.000,16.283
2011,4,13,13.200,76.000,12.644
2011,4,14,12.400,63.000,10.031
2011,4,15,13.500,52.000,10.183
2011,4,16,12.600,66.000,13.987
2011,4,17,13.300,62.000,18.762
2011,4,18,13.500,56.000,10.515
2011,4,19,12.300,76.000,7.304
2011,4,20,12.600,81.000,14.144
2011,4,21,13.600,71.000,26.792
2011,4,22,11.800,82.000,18.542
2011,4,23,13.300,83.000,11.531
2011,4,24,13.700,87.000,17.465
2011,4,25,15.100,70.000,11.090
2011,4,26,16.300,58.000,19.702
2011,4,27,16.500,52.000,21.527
2011,4,28,14.400,67.000,13.067
2011,4,29,12.800,79.000,15.010
2011,4,30,14.400,70.000,15.621
2011,5,1,14.500,73.000,10.969
2011,5,2,12.800,86.000,16.790
2011,5,3,15.400,68.000,19.938
2011,5,4,15.200,76.000,12.125
2011,5,5,16.600,68.000,9.004
2011,5,6,16.400,79.000,15.973
2011,5,7,14.200,88.000,27.285
2011,5,8,16.100,81.000,13.952
2011,5,9,17.900,71.000,7.477
2011,5,10,16.500,74.000,8.379
2011,5,11,17.600,51.000,12.552
2011,5,12,19.400,52.000,12.360
2011,5,13,19.900,54.000,11.821
2011,5,14,18.500,67.000,13.956
2011,5,15,14.400,66.000,17.723
2011,5,16,15.500,63.000,15.519
2011,5,17,17.400,56.000,14.287
2011,5,18,18.300,59.000,15.525
2011,5,19,16.300,63.000,12.812
2011,5,20,17.800,46.000,13.160
2011,5,21,19.200,43.000,9.648
2011,5,22,21.900,34.000,15.027
2011,5,23,21.400,37.000,13.950
2011,5,24,24.200,30.000,16.887
2011,5,25,22.000,42.000,15.035
2011,5,26,22.600,48.000,9.567
2011,5,27,18.500,72.000,8.073
2011,5,28,16.600,74.000,16.106
2011,5,29,18.300,77.000,15.185
2011,5,30,18.800,70.000,10.960
2011,5,31,16.400,80.000,12.433
2011,6,1,14.100,70.000,15.487
2011,6,2,13.500,71.000,11.040
2011,6,3,15.300,74.000,9.477
2011,6,4,16.400,71.000,9.940
2011,6,5,14.900,80.000,10.987
2011,6,6,16.900,72.000,10.792
2011,6,7,16.100,81.000,13.188
